enc. v 0,enc. v 1,enc. v 2,enc. v 3,enc. v 4,enc. v 5,enc. v 6,enc. v 7,enc. v 8,enc. v 9,enc. v 10,enc. v 11,enc. v 12,enc. v 13,enc. v 14,enc. v 15,enc. v 16,enc. v 17,enc. v 18,enc. v 19,enc. v 20,enc. v 21,enc. v 22,enc. v 23,enc. v 24,enc. v 25,enc. v 26,enc. v 27,enc. v 28,enc. v 29,enc. v 30,enc. v 31,enc. v 32,enc. v 33,enc. v 34,enc. v 35,enc. v 36,enc. v 37,enc. v 38,enc. v 39,enc. v 40,enc. v 41,enc. v 42,enc. v 43,enc. v 44,enc. v 45,enc. v 46,enc. v 47,enc. v 48,enc. v 49,enc. v 50,enc. v 51,enc. v 52,enc. v 53,enc. v 54,enc. v 55,enc. v 56,enc. v 57,enc. v 58,enc. v 59,enc. v 60,enc. v 61,enc. v 62,enc. v 63,enc. v 64,enc. v 65,enc. v 66,enc. v 67,enc. v 68,enc. v 69,enc. v 70,enc. v 71,enc. v 72,enc. v 73,enc. v 74,enc. v 75,enc. v 76,enc. v 77,enc. v 78,enc. v 79,enc. v 80,enc. v 81,enc. v 82,enc. v 83,enc. v 84,enc. v 85,enc. v 86,enc. v 87,enc. v 88,enc. v 89,enc. v 90,enc. v 91,enc. v 92,enc. v 93,enc. v 94,enc. v 95,enc. v 96,enc. v 97,enc. v 98,enc. v 99,enc. v 100,enc. v 101,enc. v 102,enc. v 103,enc. v 104,enc. v 105,enc. v 106,enc. v 107,enc. v 108,enc. v 109,enc. v 110,enc. v 111,enc. v 112,enc. v 113,enc. v 114,enc. v 115,enc. v 116,enc. v 117,enc. v 118,enc. v 119,enc. v 120,enc. v 121,enc. v 122,enc. v 123,enc. v 124,enc. v 125,enc. v 126,enc. v 127,label
-0.1805537,-0.6023606,0.015257403,0.46676394,0.5698904,1.0940399,0.54425925,-0.72182566,-0.55207235,-0.1484099,-0.32136473,0.18898228,-0.98844653,-0.23511107,-0.062024508,-0.13471502,0.0761263,0.37267503,0.022609022,-0.040438697,-0.34057367,0.1228883,-0.007957555,0.61245203,-0.09668682,0.72459024,-0.1369506,-0.40542,-0.7582879,0.83067507,-0.9855141,0.72022706,0.44914392,-0.3666618,-0.9390926,0.059873905,0.43156487,1.0539873,0.24346182,0.25968584,-0.20863256,0.053655628,0.54913867,-0.03681867,-0.18530566,-0.15137696,0.719288,-0.12682198,0.29405782,-0.15338401,-0.42015612,0.034344345,0.054811463,-0.29038832,-0.33072644,0.071945526,-0.30608776,0.27786195,0.124156326,0.054664567,0.086821556,0.064818226,-0.9771169,0.35869184,-0.11596703,0.17472866,0.3933589,0.084673986,-0.915682,0.9766062,0.20138477,0.028974961,-0.08431709,0.57474285,-0.33756563,0.15706517,-0.14604306,-0.04784684,0.35202748,0.3883257,-0.5939673,0.16239604,0.6199043,0.35685414,0.07226372,-0.3011027,0.5734865,0.74291587,-0.19806217,0.2178835,0.6612843,0.012613613,-0.029032148,0.6820424,-0.13079645,0.68525916,0.49481314,0.6827233,0.08239275,-0.146323,0.007980071,0.57674587,0.9380993,-0.40751475,0.0320462,-0.4783194,0.28118595,0.112854086,0.14651383,0.88622886,-0.11299507,0.5301826,-0.12423068,0.05808018,-0.57438135,0.33606243,0.58029073,0.44791448,1.3107883,-0.00074005127,-0.11646096,-0.020301476,0.2986491,-0.06110143,0.18476546,0.14807677,-0.107134834,-0.3976532,69985.npy
0.27293718,-0.08097259,-0.07234514,0.38839588,-0.38669,1.0725689,0.14090014,0.14484474,-0.30859014,0.09828683,-0.16825315,0.2006568,-0.18474428,-0.50675607,-0.2277767,0.5167179,0.032981515,0.27252528,0.28692034,-0.25377905,-0.40261936,-0.3903827,-0.25357494,0.39943048,0.08430487,-0.08246757,-0.5028113,-0.3979208,-0.39348763,0.8401062,-0.4784415,0.0031786282,0.7320102,-0.8813893,0.13902971,0.037098333,-0.24647006,-0.14015003,-0.23296702,0.08550849,0.30472952,0.13690484,0.31657523,0.34645343,0.3407545,0.20693558,0.14527753,-0.17165087,0.1615616,-0.18386409,0.59621686,0.066952124,-0.070288554,-0.65012246,0.35436773,0.06428814,-0.1490244,0.5225151,0.24701552,0.50745124,0.09430818,-0.19582634,-0.5320228,-0.007668931,0.018591212,0.15108071,0.54581684,0.020798106,-0.46275556,1.236214,0.11394864,-0.32875207,-0.32594374,0.18809177,-0.22443499,0.5573271,0.3802428,-0.3021312,-0.09571659,0.3524459,-0.10767139,-0.027700944,0.15996048,0.012610735,0.26434886,-0.0840275,0.5195994,-0.054677684,-0.3730909,0.083021805,0.43547735,0.3708539,-0.24118185,0.3167464,-0.40881738,0.12346279,-0.0022080946,0.1918343,-0.051208414,0.11064212,-0.7700287,0.16705027,0.57352203,-0.43460473,0.23929013,-0.4907303,-0.19846061,0.46170285,-0.29310602,0.20685026,0.17090681,0.33452484,-0.11637694,-0.17296368,-0.6813938,0.4087775,-0.3518963,0.20951654,0.566172,-0.030879013,-0.18753818,-0.14884774,0.69909084,-0.17675868,0.023235567,-0.12867635,-0.28585482,0.067425184,68592.npy
-0.32344726,-0.09005619,-0.14809157,0.2612604,0.4887645,0.6551101,0.55871546,-0.29790166,0.1536735,-0.29913926,-0.38398895,0.2998024,-0.13146293,-0.3244445,-0.2576102,0.012776753,-0.22083439,0.15342873,0.20265976,-0.40575868,0.18333344,0.6455892,0.21391916,0.07457624,0.50992167,0.5871862,-0.20844877,-0.5152496,-0.39246422,0.9577109,-0.12724976,0.31820852,0.56161904,0.65564615,-0.26782334,0.29015794,-0.1836017,-0.042552236,0.08855632,-0.0011142669,-0.048908602,0.28418237,0.60958534,0.44403958,-0.51969874,-0.25484046,0.16062105,0.06815677,0.9848537,0.013108285,0.6867715,-0.38186145,-0.49854586,-0.3642603,0.05882266,-0.5920933,-0.35633814,0.016654905,0.20632236,0.3024086,0.40385377,-0.017919788,-0.29470968,0.23779209,-0.14969721,0.5610895,0.70586276,-0.2725827,-0.95098966,0.3899293,0.04499347,-0.58671296,0.13742769,0.16824093,-0.38212183,-0.14891714,0.22143069,-0.49559718,-0.48005134,0.55549055,0.04199768,0.10826946,9.3601644e-05,0.11177421,0.3863831,-0.6543191,0.32089958,-0.069382995,-0.25875947,-0.33977398,-0.07556376,0.13983233,0.20214869,-0.15678021,0.24196316,0.26174685,-0.24993047,-0.4229877,0.39460453,-0.09934787,-0.36309505,0.20907316,0.40481818,-0.3290473,0.90501,0.09696749,0.06458091,0.5420515,-0.08200536,0.029919595,0.19195814,0.40659952,-0.22495899,-0.10391571,-0.03427381,0.38451502,-0.52386147,0.42184868,0.53777623,-0.6015201,0.16558263,0.20656195,0.13353561,-0.7912273,-0.0026424206,0.02696152,-0.015008358,-0.5490283,110451.npy
-0.123763666,0.14929226,0.23923002,-0.1627346,0.025553286,0.18659368,0.84930986,-0.41177276,0.12987956,0.15208475,0.07440014,0.2961563,-0.031864867,-0.87468714,-0.36484194,0.034751058,-0.41395593,0.44292316,0.042803228,-0.3955756,0.18693736,0.0802216,0.08719646,0.26346508,-0.015663423,0.111863256,0.1955224,-0.8412824,-0.14920104,0.3807109,0.012968107,-0.3643207,-0.15087824,0.7323523,0.017225198,-0.08095205,-0.39736375,0.3113236,0.70828605,0.14937261,-0.5010924,-0.1550821,0.52826756,-0.12206491,-0.60870516,-0.11450103,-0.5391633,0.5337939,0.3325516,0.18401882,-0.0008233823,-0.048030995,-0.13840574,-0.087432064,0.37649256,-0.2697256,-0.5079246,-0.1398784,0.03850783,0.012689931,0.40805867,-0.09674035,-0.50890297,0.3633234,0.3996531,0.42472896,0.2516501,0.31931517,-0.29681844,0.4537999,-0.094846025,-0.24952736,-0.063732944,0.522866,-0.5254451,-0.3080724,-0.08936239,-0.041012045,-0.29210013,0.29692158,-0.26023242,-0.24127242,0.67956054,0.11205891,-0.18410185,-0.36784422,-0.027337901,-0.0586333,-0.33511966,-0.008312538,-0.3757622,0.017186228,-0.14621848,-0.5357906,0.15334596,0.5416167,-0.38471922,-0.3391512,0.1898284,-0.64336693,0.18288597,-0.43211615,0.56191325,-0.35057127,0.45408633,0.37931895,0.71534055,0.55251247,0.13214149,-0.4626853,0.27099332,0.070228934,-0.3468533,-0.32011688,-0.42558017,0.40187532,-0.39284784,-0.023326477,0.30543393,-0.55742216,0.46919104,-0.10481689,0.14710167,-0.30336225,-0.025865883,0.3324787,-0.2253502,-0.4272565,56466.npy
-0.16560355,0.24531293,0.52773213,0.30789816,1.0914797,0.32618716,0.9077061,-0.10359721,-0.036090337,-0.18421581,-0.5561017,0.2075317,-0.046633877,-0.32748258,-0.12869145,0.32913262,-0.30891573,0.6190594,0.21333742,-0.19792423,0.07725729,0.23921287,0.03433979,0.28850892,0.20206675,0.6002115,-0.077641375,-0.6095847,-0.19089207,0.5865115,0.093701474,-0.06957183,0.47770435,0.22192788,-0.33774102,-0.003702553,0.052704643,0.11948565,0.30553314,0.023183547,-0.40784794,0.16626416,0.29717356,0.84450436,-0.4309937,-0.15326498,-0.5283437,0.5532575,0.6603614,0.33001506,0.037236337,0.1608608,-0.628948,-0.4092405,-0.25457647,-0.5346768,-0.45467436,0.21634625,-0.43322086,-0.03282277,0.18536109,0.047428336,-0.65125364,0.48476198,-0.011593377,0.6330446,0.51614016,0.35464287,-0.48299283,0.7376715,0.2119276,-0.2842768,-0.5902002,0.3780698,-0.12021361,0.038506903,0.29618976,-0.14588724,-0.5408007,0.36533728,0.063347176,0.42059645,0.6582852,0.22144987,0.05960437,-0.13131683,0.060029216,-0.004420241,0.017367514,0.19972788,-0.09016353,-0.25339946,-0.15712063,-0.19104335,0.3312623,0.5810079,-0.36815393,-0.08477388,-0.056264535,-0.21572833,-0.37131482,-0.03554635,0.42662045,0.038841717,0.8644881,-0.019955873,0.1344744,0.56611323,-0.3329035,-0.08447078,0.5358299,0.01603841,-0.5651898,-0.07720488,-0.11020053,0.2999108,-0.55003047,0.24357931,-0.00034492463,-0.6089105,-0.13314533,-0.07386908,0.32942605,-0.11235823,-0.3509911,0.23072106,-0.33215988,-0.41823018,130134.npy
-0.23233595,0.57278705,0.44745302,-0.34757337,0.34764388,0.13507769,-0.006839171,-0.5137534,0.08162468,0.13820587,-0.09871059,-0.09216674,-0.12427137,-0.16891374,-0.3050803,-0.15116617,-0.8863287,0.38630483,0.7041136,-0.75867164,0.30515,-0.49890542,0.01689584,-0.020874107,-0.28554577,0.3088876,-0.24412464,-0.567839,-0.19299363,0.57949734,-0.29576126,-0.062522665,0.7692648,0.35690513,-0.34222776,0.02209339,-0.25059357,0.8814878,0.041273102,0.050590713,-0.2548622,-0.3939192,0.056599546,0.15776347,-0.11641285,0.38218686,0.2296867,0.17907214,0.33907574,0.49338117,-0.17633367,0.08036202,0.13875976,-0.014989579,0.11293619,-0.15077317,-0.7395346,0.10847765,0.3577556,0.027443174,0.80182135,0.49965003,-0.7223973,0.39472243,-0.2622932,0.3375804,0.13004512,-0.15342781,0.11278573,0.4517306,0.4553153,0.04659503,0.59140503,0.7133155,0.054940604,0.04485964,0.46006563,-0.010690804,-0.6513484,-0.20848985,-0.55005145,-0.15668944,0.11446877,0.42894834,-0.14012888,-0.35276163,1.0342356,-0.42900637,0.013054991,-0.12771064,0.13571958,0.04503723,0.22103183,-0.46958205,-0.07196405,0.031815983,0.055218693,-0.18309566,0.5296657,-0.7511044,-0.118512735,-0.2661225,0.3894218,-0.3616202,-0.27219358,-0.5356882,0.33833256,0.50298244,-0.045425855,0.09298685,-0.30940878,1.0746723,0.2284886,-0.37830517,-0.07386646,0.37188864,-0.0016480945,0.6130608,0.2691175,-0.81689245,-0.04530833,0.14883663,-0.08694393,0.11124705,-0.16823639,0.540162,0.1584862,-0.7898407,94631.npy
0.14089586,0.44443232,0.23069833,-0.01883135,0.6141865,0.3565855,0.4855827,-0.31709525,-0.15839848,-0.28500408,-0.71814543,0.4473962,-0.18179783,-0.4916089,-0.19716738,0.098297454,-0.19479333,-0.100522056,0.2956893,-0.86532426,0.40553838,0.13840844,0.21453409,0.13682812,-0.023859031,0.94000125,-0.45530987,-0.2140222,-0.64468557,0.7675667,0.051253647,-0.14088476,0.67452,-0.018214902,-0.33102447,-0.3809522,-0.4282931,0.25256476,-0.07830189,0.25232357,-0.5668684,0.06337741,0.65849686,0.1988321,-0.17010032,0.04123733,-0.53428996,0.6746577,0.49716547,-0.14843053,-0.500569,-0.05069369,-0.1544177,-0.13645422,-0.015105893,-0.545872,-0.6798227,0.082781926,-0.029899936,-0.25572202,-0.09765925,0.11222089,-0.6580389,0.9428355,0.22864792,0.09314102,0.8315182,0.10404736,-0.8539146,0.24304564,0.13213791,-0.72445154,0.010103464,0.6700465,-0.020592244,0.48390323,0.03200253,-1.0766934,-0.046111077,0.19499066,-0.088215634,-0.033219695,1.0483825,0.24485718,-0.4150965,-0.4377833,0.53395087,0.4605656,-0.760945,0.26078466,0.2678934,0.08450015,-0.014601789,-0.5651905,-0.03137275,0.33111742,-0.31459945,-0.39757445,-0.5091423,0.2343711,0.34001744,0.25919187,1.3398291,-0.4014075,0.7837765,0.05617601,0.47584802,0.013288055,0.062388845,0.21474944,0.51031196,0.16521528,-0.8865956,-0.63788784,-0.086844526,0.6188314,-0.93507266,-0.021919189,0.77074784,-0.8553523,-0.13766417,0.036938652,0.3479634,0.31536153,0.015134564,0.5272928,-0.04289738,-0.4769347,87645.npy
-0.20015521,0.33945078,0.19492257,-0.2608834,-0.10346219,0.16768962,0.23682746,-0.5227397,-0.0057329554,-0.034630038,-0.53692216,0.48999676,-0.33404234,0.3066952,-0.0459395,0.051454984,-0.43287307,0.4109145,0.5802097,-0.7723695,0.2231805,0.46066588,0.13001965,0.45772412,0.6361796,0.54629683,0.13524042,-0.4441729,-0.23454349,0.21107723,0.3641789,-0.07556912,0.14541978,0.58493835,-0.19673832,-0.015581388,-0.33710834,0.09195435,0.35529315,-0.00038530584,-0.06913267,0.6973425,0.7233332,0.6586725,-0.39558434,0.0076742265,-0.45500126,0.3321086,0.6476871,0.48794818,-0.046794597,-0.14596373,-0.3012167,-0.05302178,-0.058792554,-0.41576165,0.3998965,0.2727936,-0.39470014,0.16619258,0.66112757,-0.03491495,-0.35948998,-0.03905898,-0.24011885,0.36233371,0.9144515,0.22832525,-0.71490645,-0.2988155,0.28379583,0.19295347,0.2152336,-0.28942484,-0.23992844,-0.33503526,0.027287759,-0.3217579,-0.42923373,0.40221152,0.21324389,0.1431663,0.21011972,0.17958674,0.73291594,0.121568486,0.063082114,-0.4393059,0.22314018,-0.5399294,-0.32348123,-0.106526196,0.4489547,-0.46751255,0.24684756,0.34985206,-0.42869213,-0.48183838,-0.0112352,-0.09381666,-0.43824545,-0.091065295,-0.018711794,-0.52479076,0.5772402,-0.3092158,0.24650048,0.1542217,0.17149612,-0.30159217,0.15634242,0.38169324,-0.15276764,0.08338551,-0.22101068,0.2891253,-0.3738771,0.5702365,0.42455015,-0.7694389,-0.46533036,0.2793613,0.6644574,-0.5011999,-0.22117114,0.5436018,-0.19990309,-0.17518987,4232.npy
-0.0012035596,0.50390077,0.4931421,0.27504942,0.3899639,1.0503865,0.35656828,-0.23472142,0.062757686,0.40257424,0.17411718,0.59830976,-0.5221351,-0.44384328,0.95848125,0.27860972,0.10480422,0.622716,0.28328386,0.031333923,0.35827821,0.21302518,0.24274114,0.17954431,-0.57149744,0.18802635,0.20051682,-0.047866374,-1.0376315,0.45583054,-0.46827117,0.3668143,0.08331541,0.4204605,0.11983536,0.7405901,-0.9574872,-0.17395167,0.13912246,-0.080061905,-0.37209183,0.18812427,0.37432674,0.7363662,-0.031192612,0.21802558,0.04308073,0.70823014,0.28319404,0.15659045,0.6712887,-0.3389125,-0.7241827,-0.6616335,-0.20828061,-0.6208812,-0.57145965,0.3197545,0.5272782,-0.26258755,0.24913383,0.23646982,-0.18884185,0.54865843,-0.77790636,0.98833865,0.7133549,0.6335642,-0.21860088,0.36748183,0.9006523,-0.7088935,-0.43049324,0.1690514,-0.33855817,-0.5629095,0.4326721,-0.16579624,0.589523,0.40428627,0.66951305,0.644103,-0.7181324,-0.0538055,0.4876045,-0.9203055,-0.5000306,-0.06560098,-0.8280122,-0.21035251,-0.51190805,-0.18411344,-0.21848999,-0.55828136,-0.14843482,0.21048908,0.41250584,0.2302655,-0.6049001,0.17112504,-0.09081395,0.4125887,0.4198048,-0.41089845,0.112438366,0.15870284,0.31964722,0.960417,-0.22936377,-0.0888429,0.10887711,-0.17618844,-0.1001735,0.037944242,-0.591669,-0.29810062,-0.111427724,0.13383353,-0.029054103,-0.312127,0.19471717,0.83547676,0.42414442,-0.2618249,-0.5604201,-0.28899324,-0.15486304,0.45480436,127871.npy
-0.12536511,-0.782777,0.43887705,0.09356564,0.13560954,0.83764297,0.19975045,-0.24090458,-1.0048448,-0.23982765,-0.2272918,0.833674,-0.7277495,-1.236646,-0.3895666,0.53832006,0.0354776,0.49976188,-0.20997477,-0.23191102,-0.17527033,-0.34039435,-0.40489584,0.61477387,-0.32038388,0.956364,0.21495678,-0.55909616,-0.24320212,1.070101,-0.45634675,0.64552057,-0.1451528,-0.8650907,-0.85697865,0.3498522,-0.04071969,0.05949171,-0.24070305,0.43414032,-0.21384671,-0.09961438,0.3769536,0.03218909,0.15939908,-0.61229384,0.9745432,0.30179825,-0.32023084,-0.4177177,0.24459858,-0.1493689,-0.02775228,-0.88126326,0.01741055,0.17919767,-0.3484522,0.32163692,0.24403231,0.076247856,0.4420901,-0.054692395,-1.4774383,-0.27156729,-0.25388086,0.45961016,0.59870815,0.28535578,-0.63723075,1.6279536,0.19923908,-0.030068118,-0.9794961,0.26983702,0.016655052,-0.42404497,0.014097437,-0.0019193767,-0.10001745,1.0409758,-0.13190722,0.043677036,0.94964814,0.051359035,0.16083544,-0.4088083,0.077134855,-0.14501657,0.012415275,-0.043699246,0.67678,0.35233244,-0.4349542,-0.17370614,-0.5669376,0.5477515,-0.24614301,0.23999101,-0.15208894,0.049555786,-0.013379909,-0.15982552,1.3959148,-0.33973715,-0.15307271,-0.20496774,0.17905909,0.3232749,0.5720221,0.47460157,0.5297679,0.32525495,-0.021386057,0.47701827,-0.87077665,-0.2447206,0.11986193,0.4356593,0.3597736,0.8339034,-0.08521797,0.18091077,-0.0058388207,-0.10457744,-0.5016768,-0.29033732,-0.18374807,0.59165895,72783.npy
0.15080342,-0.36121896,-0.35890275,-0.19896194,0.022194244,0.36813074,1.0795372,-0.25571823,0.046631657,0.023288509,-0.12228324,0.2545757,-0.40795857,-0.3295533,-0.4175907,-0.28185612,0.0029882286,0.27123502,-0.091284886,-0.5966413,0.5740481,-0.5945509,-0.37383625,0.2800999,0.25556007,0.12732545,-0.8442767,-0.6170622,-0.2628799,0.29599795,0.038332902,-0.27637067,0.2758608,0.38502488,0.020006448,0.07702875,-0.54834414,0.08866702,0.10032652,-0.23102707,-0.27512315,-0.0011139289,0.4518041,0.0071788104,-0.16209729,0.56168014,0.031612672,0.40532482,0.31629232,0.32152286,0.104358464,-0.04207103,-0.3692221,-0.43330574,-0.16042592,-0.070982225,0.048784625,0.07687244,-0.19758223,-0.64481956,0.2305046,0.14278026,-0.55358756,0.009260047,-0.21646577,-0.03203129,0.24344304,0.47098485,-0.56415313,0.7592659,0.17892748,-0.5384912,-0.25391695,0.23733532,-0.5383555,-0.3526168,0.31974375,0.13624017,0.08161024,0.1129161,0.15468724,0.055707015,0.4605544,-0.25503057,-0.10832645,-0.673071,0.22283673,-0.3068569,-0.69591916,0.012864682,-0.42306328,0.5997463,-0.78294104,-0.18012658,-0.16085869,0.102460116,-0.20180228,0.2364114,-0.15254825,0.03558852,-0.5886315,0.20014754,0.7170692,-0.8017493,0.6439563,-0.3176887,0.099216156,0.5695929,-0.37370396,-0.27042848,0.72123337,0.34082204,-0.5469154,-0.11892076,-0.29058984,-0.30764842,-0.0042178556,-0.019009633,0.46271864,-0.75394773,0.014222659,0.6117181,0.699333,-0.32619518,-0.44030654,0.1225778,0.154513,-0.06893579,85596.npy
0.08880363,0.7043726,-0.038764697,-0.08220056,-1.074132,0.56754297,-0.43498403,-0.13375445,-0.024018323,0.7092489,-0.19425967,0.5056167,0.78112435,-0.1623279,0.9717464,0.999544,-0.22283798,0.76344556,0.6190153,-0.22937004,-0.04125452,-0.13261464,0.01373213,0.51410383,-0.59324235,-0.46161932,0.98105234,0.49436,-0.8731503,-0.34794828,-0.5814284,0.8097286,-1.5011476,0.7312724,-0.119570136,1.2508769,-0.3493407,-1.0456829,1.2795022,-0.16155149,-0.38834187,0.4000239,0.10884131,1.3783056,0.6601192,-0.22533333,0.7030789,-0.33507106,-0.94157755,-0.37415963,1.2414182,-0.42807564,-0.16884074,-0.87519866,0.15503639,0.25268078,0.07830115,0.51074195,0.5797909,0.4946867,-0.28834173,-1.2353187,-0.4995759,-0.20738922,-0.7137551,1.0690789,0.7355204,0.5769832,-0.12749806,0.5568002,0.7305988,0.34368765,-0.066695586,-0.86290836,0.34114113,-1.2850857,-0.51802796,0.11122831,-0.27147955,0.68003654,0.28297794,0.3602024,0.3831462,0.39960158,1.5138643,-1.1112659,-0.74003416,0.34737143,0.28574598,-0.085173264,-0.5503694,-0.43759522,0.7920213,-0.29594097,0.40534937,-0.1011831,1.0778351,-0.3518386,-0.23041746,-0.14681211,-0.29038197,0.3560681,0.34575856,0.10463343,-0.9127203,0.23740989,1.3473039,0.4185656,0.18338431,-0.43693078,0.13201663,0.11857503,1.0434862,0.9028826,-0.56375307,-0.4856721,0.1032341,0.714932,-0.8805077,0.7194481,0.027118418,0.7082759,0.66100556,0.2582879,-0.8629364,-0.80387616,0.07447946,0.64640045,29971.npy
-0.8343636,0.2620942,0.116890535,-0.16504093,-0.28484112,1.2387012,-0.053597115,-0.093861796,0.007408033,-0.15186368,-0.55277246,1.6539195,-0.115886986,-0.25666463,-0.14287102,0.517412,-0.14286423,0.4082206,-0.3388261,-0.35690516,0.3786633,-0.24601072,-0.25645337,0.30265427,-0.029030249,-0.13707395,0.26412025,-0.60187453,-0.21843481,0.2659907,-0.2062361,0.44317305,-0.3777543,1.2322797,-0.15797488,0.79315835,-0.60579395,-0.32216012,0.69920796,-0.42246902,0.3352849,0.45017338,0.59719384,0.41253915,0.053583205,0.0063193347,-0.25202325,0.5111947,-0.5538719,0.3718991,0.12525085,-0.79333425,-1.5132533,-1.0169936,0.2146078,0.51329863,-1.3116008,-0.3980895,0.59213674,-0.10265833,-0.122614495,-1.1219444,0.15054715,-0.8437491,-1.1951215,0.6180909,0.0951239,-0.27223003,-0.03650874,0.333327,0.35970524,0.44462314,-0.4573898,0.05716457,0.039059624,0.6066461,0.6474636,0.008401041,0.036261037,-0.5120653,0.49191236,-0.425283,0.22971895,0.081483066,-0.76100844,-0.83542156,-0.19851127,0.03440269,-0.5850453,0.27306786,0.2873355,0.38601992,0.49835202,-1.0672207,0.09811534,-0.2328288,0.48160052,0.34713992,-0.63073957,-1.6468407,-0.29043794,0.0028417632,-0.13242598,-0.9721194,-0.16290472,0.8663555,1.2829056,0.68618286,-0.3632279,-2.1182857,-0.3945635,-0.29357052,-0.71308553,-0.40701184,0.45468703,-0.69214064,-0.2552757,0.032124825,0.24067397,-0.3313278,-0.39776793,0.77254224,0.58249426,-0.058131084,-0.8827354,0.8424251,-0.67838424,-0.3960369,107571.npy
0.47804356,-0.43487027,0.457262,0.31998613,0.0028542876,-0.22488317,0.8531728,-1.1850888,0.05970467,-0.26146874,-0.096615665,1.0628557,-0.6271687,-0.024257345,-0.012399663,-0.4556851,0.5095409,0.29776514,-0.11510469,0.05815422,1.1785765,-0.23651344,-0.4370306,0.6457166,-0.09512349,0.31930524,-0.7306708,-0.9815771,-0.19122037,-0.03961776,0.010178729,-0.31946036,-0.6003938,0.8587202,-0.7918558,-0.22236452,-0.78468984,0.7798608,-0.267291,-0.08203318,-0.3539691,0.6342377,1.5653588,0.27299193,-0.71720845,0.469774,-0.094703674,0.14652126,0.66738796,0.92897767,-0.76983356,0.48028758,-0.6801194,-1.1408781,-1.1226784,-0.16453232,0.22494617,0.30104747,-1.2413262,0.32665393,-0.017951883,0.8828397,-0.3102635,0.4055728,-0.70501107,0.97103375,-0.42272794,0.06790863,0.8892359,0.29557598,-0.19171649,-1.6174862,-0.22448531,-0.16384795,-0.9075887,-0.32252383,0.18193024,0.2722425,-0.83573157,-0.27828583,0.3571338,-0.7456711,0.48472974,-0.8061764,-0.30098775,-0.65985,-0.058950067,-1.2557327,-0.31775415,-0.75839645,0.060756557,-0.5430042,-0.44072014,-0.079152934,0.393701,-0.035472803,-1.404453,-0.5611611,-0.84625316,-0.98023695,-0.9159644,0.121990405,0.9729873,-0.10657404,0.35895535,-0.4256372,0.5455867,0.30941477,-0.13396132,-0.59326243,0.24996564,-0.052564524,-1.3436538,-0.037911948,0.7404321,0.046375472,-0.45552778,-0.25171846,1.238192,-1.1063488,0.18042535,1.2111849,1.0087997,-0.9430204,-1.3413109,0.6427592,0.16979001,-0.23189124,149778.npy
-0.506638,-0.105235584,0.00050383434,0.082376935,0.9431406,0.7371606,0.68620604,-0.20337673,0.3658361,-0.11268702,0.040216714,0.09549141,-0.3325812,0.15428917,-0.31949663,0.15258384,-0.10809572,0.5490507,0.77912545,-0.58109534,0.31140807,-0.17792085,0.022815013,0.40848657,-0.016213745,0.23189373,-0.26466042,-0.58210754,-0.64193386,0.5895158,-0.30241662,-0.30409938,0.6746888,-0.15381767,-0.50773233,-0.21211703,-0.03030337,-0.13027942,0.19185184,0.7568044,-1.0975531,-0.18271674,0.48678502,0.4809562,0.15732688,0.07651164,-0.1328373,0.31162307,0.32044747,0.46512932,-0.21883543,0.15445712,-0.4151524,-0.49587804,0.13579449,-0.7864229,-0.08826028,0.5040251,-0.26708686,-0.66393137,0.44183153,0.3280466,-0.8406206,0.5351691,-0.580093,0.49177358,0.51177543,-0.12050605,-0.5063634,1.0314126,0.1936585,-0.50568074,-0.6298271,1.0682378,0.14690341,0.15489107,0.42109895,0.2623163,-0.20876044,0.63096094,0.185528,0.43419272,0.28941488,0.5480718,-0.23569627,-0.2855253,0.35997412,0.43802676,-0.24962094,0.26955408,-0.08491816,0.51153255,-0.27803174,0.10425677,-0.29883397,-0.009395236,-0.040056802,0.39011842,-0.04672972,-0.007300327,-0.1283179,0.23320532,0.506522,-0.439411,0.21982317,-0.5260824,0.024775831,0.5797571,-0.35064423,0.034482833,0.4273628,-0.095555164,-0.33189097,0.13843225,-0.36211407,0.034586195,0.3996875,0.24105503,0.15288088,0.17527911,0.05961872,0.3392467,0.24945037,0.098686725,-0.19757335,0.566209,-0.193146,-0.09323396,47896.npy
